row_id,order_id,order_date,year,month,day_of_week,ship_date,ship_mode,customer_id,customer_name,segment,customer_address_key,country,city,state,postal_code,region,product_id,category,subcategory,product_name,price,sales,quantity,discount,profit
3962,CA-2015-113901,2015-10-19,2015,10,Monday,2015-10-24,Standard Class,NH-18610,Nicole Hansen,Corporate,NH-18610-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,29.99,149.95,5,0.0,44.985
3963,CA-2017-134838,2017-02-19,2017,2,Sunday,2017-02-20,First Class,ED-13885,Emily Ducich,Home Office,ED-13885-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,4.28,12.84,3,0.0,3.4668
3964,CA-2017-134838,2017-02-19,2017,2,Sunday,2017-02-20,First Class,ED-13885,Emily Ducich,Home Office,ED-13885-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,44.67,3,0.0,12.0609
3965,CA-2016-120257,2016-09-22,2016,9,Thursday,2016-09-28,Standard Class,PW-19240,Pierre Wener,Consumer,PW-19240-19140-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,3.28,7.872,3,0.2,0.8856
3966,CA-2014-164910,2014-11-12,2014,11,Wednesday,2014-11-17,Second Class,DM-13345,Denise Monton,Corporate,DM-13345-28806-Asheville-North Carolina,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,3.28,7.872,3,0.2,0.8856
3967,CA-2016-149902,2016-04-01,2016,4,Friday,2016-04-06,Standard Class,DW-13540,Don Weiss,Consumer,DW-13540-10024-New York City-New York,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,22.01,88.04,4,0.0,22.8904
3968,CA-2016-146010,2016-05-20,2016,5,Friday,2016-05-23,First Class,EH-14125,Eugene Hildebrand,Home Office,EH-14125-80906-Colorado Springs-Colorado,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,19.35,40.635,7,0.7,-32.508
3969,US-2015-163685,2015-06-01,2015,6,Monday,2015-06-05,Standard Class,KE-16420,Katrina Edelman,Corporate,KE-16420-78207-San Antonio-Texas,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,3.58,5.728,8,0.8,-9.1648
3970,US-2015-163685,2015-06-01,2015,6,Monday,2015-06-05,Standard Class,KE-16420,Katrina Edelman,Corporate,KE-16420-78207-San Antonio-Texas,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,5.28,42.24,10,0.2,13.2
3971,CA-2014-135090,2014-11-22,2014,11,Saturday,2014-11-26,Standard Class,SP-20920,Susan Pistek,Consumer,SP-20920-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,5.98,53.82,9,0.0,24.219
3972,CA-2015-132374,2015-02-22,2015,2,Sunday,2015-02-24,Second Class,PS-19045,Penelope Sewall,Home Office,PS-19045-48310-Sterling Heights-Michigan,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,19.84,79.36,4,0.0,20.6336
3973,CA-2016-167556,2016-03-29,2016,3,Tuesday,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8ï¾ x 11ï¾",6.74,13.48,2,0.0,6.74
3974,CA-2016-167556,2016-03-29,2016,3,Tuesday,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",7.45,29.8,5,0.2,9.3125
3975,CA-2016-167556,2016-03-29,2016,3,Tuesday,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-10009-New York City-New York,United States,New York City,New York,10009,East,FUR-FU-10004849,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,414.0,8,0.0,124.2
3976,CA-2016-167556,2016-03-29,2016,3,Tuesday,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,JM-15250-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,41.328,7,0.2,14.9814
3977,US-2016-116400,2016-10-22,2016,10,Saturday,2016-10-24,First Class,EB-13930,Eric Barreto,Consumer,EB-13930-23223-Richmond-Virginia,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,39.92,4,0.0,11.1776
3978,CA-2017-101308,2017-10-02,2017,10,Monday,2017-10-07,Standard Class,FG-14260,Frank Gastineau,Home Office,FG-14260-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,2.98,8.94,3,0.0,4.1124
3979,CA-2017-101308,2017-10-02,2017,10,Monday,2017-10-07,Standard Class,FG-14260,Frank Gastineau,Home Office,FG-14260-98105-Seattle-Washington,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,84.784,2,0.2,-20.1362
3980,CA-2014-114517,2014-12-23,2014,12,Tuesday,2014-12-27,Standard Class,TH-21235,Tiffany House,Corporate,TH-21235-10024-New York City-New York,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,44.43,53.316,2,0.4,-19.5492
3981,CA-2014-114517,2014-12-23,2014,12,Tuesday,2014-12-27,Standard Class,TH-21235,Tiffany House,Corporate,TH-21235-10024-New York City-New York,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,18.84,56.52,3,0.0,15.8256
3982,CA-2017-119564,2017-12-15,2017,12,Friday,2017-12-20,Standard Class,PL-18925,Paul Lucas,Home Office,PL-18925-98115-Seattle-Washington,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",7.59,22.77,3,0.0,9.7911
3983,CA-2016-135265,2016-07-07,2016,7,Thursday,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,CC-12370-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,287.968,4,0.2,-3.5996
3984,CA-2016-135265,2016-07-07,2016,7,Thursday,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,CC-12370-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,699.99,2799.96,5,0.2,944.9865
3985,CA-2016-135265,2016-07-07,2016,7,Thursday,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,CC-12370-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,48.94,1,0.0,24.47
3986,CA-2016-108735,2016-04-17,2016,4,Sunday,2016-04-21,Standard Class,JM-15535,Jessica Myrick,Consumer,JM-15535-90712-Lakewood-California,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",100.98,257.499,3,0.15,24.2352
3987,CA-2017-112333,2017-04-08,2017,4,Saturday,2017-04-14,Standard Class,KF-16285,Karen Ferguson,Home Office,KF-16285-7060-Plainfield-New Jersey,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,647.89,2591.56,4,0.0,621.9744
3988,CA-2017-112333,2017-04-08,2017,4,Saturday,2017-04-14,Standard Class,KF-16285,Karen Ferguson,Home Office,KF-16285-7060-Plainfield-New Jersey,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,41.95,5,0.0,10.4875
3989,US-2016-159415,2016-04-17,2016,4,Sunday,2016-04-22,Standard Class,CS-12175,Charles Sheldon,Corporate,CS-12175-38401-Columbia-Tennessee,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",19.78,79.12,5,0.2,13.846
3990,CA-2014-122588,2014-11-25,2014,11,Tuesday,2014-11-27,Second Class,AR-10540,Andy Reiter,Consumer,AR-10540-2895-Woonsocket-Rhode Island,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,52.96,2,0.0,20.1248
3991,CA-2014-137589,2014-11-03,2014,11,Monday,2014-11-08,Standard Class,MS-17770,Maxwell Schwartz,Consumer,MS-17770-17602-Lancaster-Pennsylvania,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,119.31,286.344,3,0.2,-64.4274
3992,CA-2015-161998,2015-05-01,2015,5,Friday,2015-05-05,Standard Class,DB-13120,David Bremer,Corporate,DB-13120-33614-Tampa-Florida,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,63.552,3,0.2,14.2992
3993,CA-2015-161998,2015-05-01,2015,5,Friday,2015-05-05,Standard Class,DB-13120,David Bremer,Corporate,DB-13120-33614-Tampa-Florida,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",17.24,41.376,3,0.2,4.6548
3994,CA-2015-161998,2015-05-01,2015,5,Friday,2015-05-05,Standard Class,DB-13120,David Bremer,Corporate,DB-13120-33614-Tampa-Florida,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,35.98,172.704,6,0.2,10.794
3995,CA-2015-105627,2015-03-08,2015,3,Sunday,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-53142-Kenosha-Wisconsin,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,512.94,3,0.0,97.4586
3996,CA-2015-105627,2015-03-08,2015,3,Sunday,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-53142-Kenosha-Wisconsin,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,122.99,860.93,7,0.0,189.4046
3997,CA-2015-105627,2015-03-08,2015,3,Sunday,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-53142-Kenosha-Wisconsin,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,153.99,769.95,5,0.0,223.2855
3998,CA-2015-105627,2015-03-08,2015,3,Sunday,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-53142-Kenosha-Wisconsin,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,14.98,1,0.0,4.494
3999,CA-2015-105627,2015-03-08,2015,3,Sunday,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,DK-12895-53142-Kenosha-Wisconsin,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,62.18,373.08,6,0.0,82.0776
4000,US-2015-149629,2015-07-17,2015,7,Friday,2015-07-20,Second Class,MP-17965,Michael Paige,Corporate,MP-17965-34952-Port Saint Lucie-Florida,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",57.98,231.92,5,0.2,5.798
4001,CA-2014-116834,2014-10-11,2014,10,Saturday,2014-10-16,Standard Class,Dp-13240,Dean percer,Home Office,Dp-13240-98115-Seattle-Washington,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,5.77,63.47,11,0.0,19.041
4002,CA-2014-116834,2014-10-11,2014,10,Saturday,2014-10-16,Standard Class,Dp-13240,Dean percer,Home Office,Dp-13240-98115-Seattle-Washington,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,69.0,345.0,5,0.0,58.65
4003,CA-2016-145730,2016-03-03,2016,3,Thursday,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,CC-12220-78207-San Antonio-Texas,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",303.76,637.896,3,0.3,-127.5792
4004,CA-2016-145730,2016-03-03,2016,3,Thursday,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,CC-12220-78207-San Antonio-Texas,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,159.95,287.91,3,0.4,33.5895
4005,CA-2016-145730,2016-03-03,2016,3,Thursday,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,CC-12220-78207-San Antonio-Texas,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,36.6,3,0.2,11.895
4006,US-2015-168732,2015-12-10,2015,12,Thursday,2015-12-16,Standard Class,KM-16660,Khloe Miller,Consumer,KM-16660-30076-Roswell-Georgia,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78,1.78,1,0.0,0.4984
4007,US-2015-168732,2015-12-10,2015,12,Thursday,2015-12-16,Standard Class,KM-16660,Khloe Miller,Consumer,KM-16660-30076-Roswell-Georgia,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,6.48,25.92,4,0.0,12.4416
4008,US-2015-168732,2015-12-10,2015,12,Thursday,2015-12-16,Standard Class,KM-16660,Khloe Miller,Consumer,KM-16660-30076-Roswell-Georgia,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",16.99,101.94,6,0.0,21.4074
4009,CA-2015-107468,2015-12-18,2015,12,Friday,2015-12-22,Standard Class,MK-17905,Michael Kennedy,Corporate,MK-17905-80027-Louisville-Colorado,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,4.28,6.848,2,0.2,0.5992
4010,CA-2017-144463,2017-01-01,2017,1,Sunday,2017-01-05,Standard Class,SC-20725,Steven Cartwright,Consumer,SC-20725-90036-Los Angeles-California,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,474.43,11,0.0,199.2606
4011,CA-2017-100811,2017-11-21,2017,11,Tuesday,2017-11-24,First Class,CC-12475,Cindy Chapman,Consumer,CC-12475-19143-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,5.28,8.448,2,0.2,2.64
4012,CA-2017-100811,2017-11-21,2017,11,Tuesday,2017-11-24,First Class,CC-12475,Cindy Chapman,Consumer,CC-12475-19143-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,12.28,39.296,4,0.2,3.9296
4013,CA-2015-153612,2015-12-22,2015,12,Tuesday,2015-12-27,Standard Class,BT-11305,Beth Thompson,Home Office,BT-11305-54880-Superior-Wisconsin,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,4.28,17.12,4,0.0,4.9648
4014,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,542.94,3,0.0,152.0232
4015,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,2.88,8.64,3,0.0,4.2336
4016,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,38.76,193.8,5,0.0,94.962
4017,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,4.28,21.4,5,0.0,9.63
4018,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,48.94,97.88,2,0.0,48.94
4019,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxellï¾ LTO Ultrium - 800 GB,27.99,251.91,9,0.0,47.8629
4020,CA-2015-165624,2015-08-23,2015,8,Sunday,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-30318-Atlanta-Georgia,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,25.86,3,0.0,6.7236
4021,CA-2014-154963,2014-06-22,2014,6,Sunday,2014-06-27,Standard Class,AA-10645,Anna Andreadi,Consumer,AA-10645-19013-Chester-Pennsylvania,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",80.98,170.058,3,0.3,-4.8588
4022,CA-2014-154963,2014-06-22,2014,6,Sunday,2014-06-27,Standard Class,AA-10645,Anna Andreadi,Consumer,AA-10645-19013-Chester-Pennsylvania,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,82.782,3,0.4,-15.1767
4023,CA-2014-154963,2014-06-22,2014,6,Sunday,2014-06-27,Standard Class,AA-10645,Anna Andreadi,Consumer,AA-10645-19013-Chester-Pennsylvania,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",243.98,853.93,5,0.3,0.0
4024,CA-2017-130764,2017-10-27,2017,10,Friday,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,JO-15145-94110-San Francisco-California,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",130.98,556.665,5,0.15,6.549
4025,CA-2017-130764,2017-10-27,2017,10,Friday,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,JO-15145-94110-San Francisco-California,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,29.95,95.84,4,0.2,34.742
4026,CA-2017-139311,2017-08-11,2017,8,Friday,2017-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,SF-20965-76021-Bedford-Texas,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",9.27,29.664,4,0.2,10.0116
4027,CA-2017-139311,2017-08-11,2017,8,Friday,2017-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,SF-20965-76021-Bedford-Texas,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64,9.184,7,0.2,2.87
4028,CA-2017-139311,2017-08-11,2017,8,Friday,2017-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,SF-20965-76021-Bedford-Texas,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,95.99,153.584,2,0.2,13.4386
4029,CA-2017-139311,2017-08-11,2017,8,Friday,2017-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,SF-20965-76021-Bedford-Texas,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",8.04,12.864,8,0.8,-22.512
4030,CA-2017-124296,2017-12-24,2017,12,Sunday,2017-12-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,CS-12355-70506-Lafayette-Louisiana,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,159.99,479.97,3,0.0,239.985
4031,CA-2017-124296,2017-12-24,2017,12,Sunday,2017-12-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,CS-12355-70506-Lafayette-Louisiana,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",58.22,232.88,4,0.0,60.5488
4032,CA-2016-169957,2016-09-26,2016,9,Monday,2016-09-30,Standard Class,SN-20710,Steve Nguyen,Home Office,SN-20710-98042-Covington-Washington,United States,Covington,Washington,98042,West,OFF-AP-10000577,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,236.88,6,0.0,66.3264
4033,CA-2016-169957,2016-09-26,2016,9,Monday,2016-09-30,Standard Class,SN-20710,Steve Nguyen,Home Office,SN-20710-98042-Covington-Washington,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.98,29.9,5,0.0,14.651
4034,CA-2016-169957,2016-09-26,2016,9,Monday,2016-09-30,Standard Class,SN-20710,Steve Nguyen,Home Office,SN-20710-98042-Covington-Washington,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,25.0,100.0,4,0.0,21.0
4035,US-2016-108777,2016-12-12,2016,12,Monday,2016-12-12,Same Day,JM-15655,Jim Mitchum,Corporate,JM-15655-44052-Lorain-Ohio,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,20.77,18.693,3,0.7,-14.3313
4036,US-2016-108777,2016-12-12,2016,12,Monday,2016-12-12,Same Day,JM-15655,Jim Mitchum,Corporate,JM-15655-44052-Lorain-Ohio,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,79.99,383.952,6,0.2,76.7904
4037,CA-2015-148859,2015-12-28,2015,12,Monday,2016-01-01,Standard Class,FH-14350,Fred Harton,Consumer,FH-14350-60623-Chicago-Illinois,United States,Chicago,Illinois,60623,Central,OFF-ST-10004951,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,24.816,2,0.2,1.551
4038,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,4.98,24.9,5,0.0,8.217
4039,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,5.28,21.12,4,0.0,9.504
4040,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,159.99,767.952,6,0.2,287.982
4041,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,5.98,14.352,3,0.2,4.6644
4042,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,79.99,191.976,3,0.2,19.1976
4043,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,274.77,9,0.0,126.3942
4044,CA-2014-110786,2014-12-29,2014,12,Monday,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,AJ-10795-94110-San Francisco-California,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",11.76,70.56,6,0.0,23.9904
4045,CA-2015-137750,2015-06-25,2015,6,Thursday,2015-06-30,Standard Class,JF-15565,Jill Fjeld,Consumer,JF-15565-94110-San Francisco-California,United States,San Francisco,California,94110,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,40.97,204.85,5,0.0,57.358
4046,CA-2015-136378,2015-04-02,2015,4,Thursday,2015-04-07,Standard Class,CS-11845,Cari Sayre,Corporate,CS-11845-77070-Houston-Texas,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,15.26,9.156,3,0.8,-13.734
4047,CA-2017-100356,2017-10-21,2017,10,Saturday,2017-10-25,Standard Class,SP-20920,Susan Pistek,Consumer,SP-20920-60653-Chicago-Illinois,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,59.98,23.992,2,0.8,-62.3792
4048,US-2015-166520,2015-07-16,2015,7,Thursday,2015-07-19,First Class,KE-16420,Katrina Edelman,Corporate,KE-16420-10035-New York City-New York,United States,New York City,New York,10035,East,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,26.96,80.88,3,0.0,39.6312
4049,US-2015-166520,2015-07-16,2015,7,Thursday,2015-07-19,First Class,KE-16420,Katrina Edelman,Corporate,KE-16420-10035-New York City-New York,United States,New York City,New York,10035,East,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,59.99,599.9,10,0.0,191.968
